,prompt_prediction
16108,0.21009791
3373,7.491656e-05
12709,0.43905887
9820,0.36855716
9244,0.9268058
4431,2.667384e-06
9877,0.07322769
17967,0.7230937
12344,0.6141338
4000,6.623361e-06
4458,5.689175e-06
13480,0.86879253
10181,0.45955798
8113,0.5791421
16009,0.83888984
12509,0.6951789
5128,0.0025553373
11123,0.18205604
1007,0.00011693673
4017,1.21101675e-05
1854,0.0012500023
14694,0.44030824
1258,2.907928e-06
14182,0.9863707
16425,0.40235505
15614,0.15227619
1726,8.66261e-05
8366,0.9470141
3362,3.1121049e-06
9522,0.55511254
6527,0.5417913
3768,5.257676e-05
2369,0.000118284865
16215,0.32682055
5058,0.0014781569
5989,5.9640697e-05
1853,2.628621e-06
8421,0.9808795
6775,0.29417703
1820,0.013429221
15429,0.8943468
15895,0.38240182
15232,0.56341845
16192,0.44497272
2749,0.0052687335
14646,0.44054964
6845,0.49104464
7207,0.43697655
3213,0.0020764777
13323,0.36691016
5579,8.8721055e-05
6108,0.00033682302
2108,3.0719828e-05
3941,0.007727951
8142,0.6467777
14055,0.7377501
9663,0.99717724
14732,0.9343662
17297,0.6085794
16898,0.5114669
17381,0.43410927
3312,0.00078888435
16156,0.15328713
4802,0.007614304
8328,0.644893
14493,0.32909858
8652,0.5596539
13432,0.3072421
15059,0.48487887
12372,0.12676048
4779,8.648423e-06
9799,0.77211446
10646,0.82587177
3304,0.0020600215
16650,0.3687142
12414,0.2866786
7495,0.66703874
15649,0.5013732
12404,0.8791585
5176,7.012727e-06
15466,0.63389015
3443,0.00010696088
18949,0.98808366
17352,0.48958385
1612,0.0020817867
3635,8.242694e-05
6293,0.00031760475
71,0.00016446388
16790,0.42138004
17462,0.44837832
1922,0.000120837896
14679,0.6527949
686,0.0003218315
16900,0.88358265
16039,0.54370403
1453,0.03802118
14000,0.35574338
16508,0.5974243
16970,0.43253714
12000,0.6335358
13873,0.44503146
1331,0.0013619809
2315,6.466431e-05
15993,0.7620834
9964,0.43504295
12901,0.5942256
2425,2.452717e-05
10929,0.735069
5777,0.002019361
17961,0.029066987
1423,0.00018775625
14662,0.5015678
15898,0.121123016
2077,6.2446314e-05
17572,0.56748533
4937,2.4005074e-05
11184,0.62426776
13557,0.5135243
18113,0.32972524
12791,0.72707444
5840,0.0001325649
11464,0.5231819
6258,0.023365498
544,0.0017875663
11343,0.49495813
1314,6.2657336e-06
19140,0.98640823
19155,0.4308416
8885,0.28786808
17888,0.54472065
9652,0.4232769
114,0.013028079
6723,0.56569374
5355,0.00042391563
9404,0.43693012
1405,0.001705681
3206,0.00015910582
9381,0.74395293
5799,0.00019858236
5956,9.83968e-06
8999,0.55527496
3933,6.1797327e-06
465,3.6147846e-06
9778,0.3928969
8453,0.80647814
4178,0.00067487644
14991,0.70457625
5433,0.0019622338
2926,0.0003575699
14215,0.8645472
2191,3.9219663e-06
18203,0.301503
1229,0.00024231046
10713,0.9850952
7386,0.61860466
17275,0.5967485
6191,0.001298523
18252,0.31183186
7131,0.5459311
5831,4.294101e-06
5186,0.016857838
17372,0.4219294
10642,0.76964283
13591,0.34600756
13974,0.45551538
12193,0.9743634
15056,0.60453
4894,0.00060936395
7704,0.20289935
13547,0.43748122
6003,0.00019314466
2408,6.4721353e-06
13989,0.9215908
15796,0.9827588
488,0.0072575337
9636,0.5674712
11861,0.9242899
15483,0.36338982
15857,0.27520934
6864,0.8208702
2504,9.671568e-06
12756,0.42121428
16545,0.78609115
14138,0.40516797
16137,0.9222865
4393,0.0002311075
17595,0.63557726
5454,0.003995514
16271,0.5060773
3709,3.881679e-06
6853,0.2395129
14695,0.3865009
4216,0.029084615
4788,0.00024575135
8965,0.5168583
13213,0.37258512
12236,0.7699944
6620,0.42201236
18160,0.9599417
15476,0.48680997
14187,0.98077524
8397,0.48369086
3127,0.00032411463
13663,0.5285778
5396,0.0008719611
5358,1.889949e-06
17889,0.32708752
9746,0.5381175
11032,0.59547013
206,0.00071442616
12079,0.9967945
4502,5.7666828e-05
16808,0.45239428
978,0.00065917755
5273,2.439488e-05
12944,0.26382333
14544,0.50781435
5300,0.0006658508
9098,0.4620346
5947,0.00032700048
2912,0.1363752
4508,9.268025e-06
10512,0.6384051
2072,0.0006293629
13529,0.58550495
10500,0.27526233
18056,0.80401385
6018,0.001452822
8323,0.7951485
2812,1.1255646e-05
15237,0.80516905
13695,0.58486575
3776,0.0031581752
18798,0.41462374
9345,0.99203366
1491,0.00036227854
12228,0.4147024
4920,7.937467e-05
1882,0.0133582335
6012,0.005226431
5307,0.0010314152
14059,0.43539006
10537,0.99678254
15088,0.23171808
5907,0.00043494217
10182,0.5823747
12160,0.3549827
9250,0.98896956
18885,0.81694126
6180,4.7685015e-05
12803,0.63371086
6913,0.9711784
4646,2.6266437e-06
11484,0.48450786
1860,0.003040388
17092,0.45901874
16461,0.5253745
10497,0.33735573
10075,0.9783481
9998,0.32593757
18387,0.26732203
5775,4.667789e-06
2793,0.0075701587
3218,0.00189893
8534,0.6449913
1348,3.3512155e-05
7726,0.36645842
19209,0.49242932
16888,0.3023451
4581,0.00017728425
18857,0.14529695
17066,0.908678
2414,4.823816e-05
2351,0.019774776
11591,0.890061
1761,3.755259e-05
752,0.00020323195
195,0.00031222412
8268,0.348767
6426,9.989304e-06
5157,8.750191e-06
5155,4.4541364e-05
4218,0.00034164175
14133,0.6604655
17929,0.0071204444
14219,0.49077126
9093,0.26733032
3975,0.00016752443
7034,0.52752566
10238,0.09308717
13860,0.7234929
16735,0.66687226
13197,0.7608954
382,0.00021434239
9673,0.9406631
1468,0.0006189888
11202,0.6044539
18473,0.39279932
13168,0.88940495
18876,0.6721784
9426,0.863949
12842,0.8728503
17483,0.5213471
18031,0.80192447
10297,0.6382303
13927,0.41722405
17294,0.22457674
15143,0.30244222
1719,5.4499604e-05
3908,1.6388452e-06
18599,0.989139
16419,0.5081096
11066,0.27491972
13682,0.4026586
201,4.748051e-06
14750,0.7472728
14955,0.95129836
415,0.00039938325
14368,0.58913225
17350,0.9597628
16483,0.5340921
1833,1.7275126e-05
10165,0.8721911
15630,0.70084006
17426,0.20652491
11549,0.76118493
9293,0.46724778
1345,0.00016651824
15667,0.4568214
12921,0.47146165
276,4.943528e-05
5815,0.00021591916
13260,0.8598217
14969,0.5987309
5473,0.027595459
4136,2.9168768e-06
1487,0.0015841706
16577,0.55826485
15723,0.9830351
4240,0.0014744954
1089,8.4937055e-05
7049,0.99192667
2951,0.0002997575
4266,0.0031551835
1929,0.0009458479
2604,0.008216253
952,2.6937118e-06
257,6.9709463e-06
3525,0.00011892432
10586,0.39902604
15805,0.68889844
12069,0.48542926
17166,0.38445345
11278,0.24107856
17588,0.7302757
2373,0.0006156749
14529,0.9922329
7686,0.24738866
4120,0.005030239
9161,0.52873445
17798,0.7245324
1248,3.6602556e-05
17843,0.66148055
16449,0.4418762
17300,0.9880499
2314,2.9069217e-05
8638,0.69883996
8403,0.38397214
8624,0.9868264
19069,0.5911224
7669,0.85300916
12907,0.81384397
18536,0.9894134
9348,0.70475185
3693,8.4322755e-06
2385,0.004822032
14309,0.696546
19204,0.4208987
9052,0.49573818
10669,0.24245742
2475,0.00041507493
3453,2.3944601e-06
11849,0.24770336
1255,0.01159388
8454,0.98963284
10824,0.9898164
13615,0.57901686
7067,0.66226715
10996,0.6367579
11395,0.37552318
6065,0.14593104
16383,0.5056446
6055,2.322792e-06
5699,0.0084984675
1635,0.00039855146
2885,0.0047173505
13885,0.8917277
1268,0.090624705
8060,0.55906
5628,2.2660548e-05
16580,0.8729257
10339,0.69187677
4035,0.0002372814
16130,0.8279826
9441,0.99506974
16807,0.9454181
7224,0.76642925
4795,0.0029764404
275,0.020425223
17820,0.6548395
7418,0.0005868376
3302,7.787794e-06
15960,0.32652694
11382,0.64043546
10552,0.4902316
18940,0.39528945
12341,0.912679
11398,0.3658031
6709,0.2570625
8709,0.6689938
7806,0.5079378
6918,0.04709849
11853,0.4054889
12568,0.7436674
4308,0.00024414572
7958,0.9722343
4121,0.007948989
80,0.005855274
2273,0.00010485087
4881,0.00013398736
13300,0.6006432
7417,0.37133217
45,0.0019135398
15310,0.57574975
16957,0.42563865
3756,4.0653536e-06
2996,2.69167e-06
7278,0.98230356
15091,0.46572605
9202,0.5791173
477,3.1483507e-06
8271,0.6351756
9095,0.9720981
7259,0.7340091
16959,0.5718892
6719,0.3538474
12567,0.44241688
9829,0.600598
6432,1.1756513e-05
11541,0.9855408
15191,0.63008434
2569,1.3207045e-05
8496,0.87281966
6438,0.001974259
14460,0.5478003
13356,0.7199284
6174,0.06927173
14820,0.5430571
17191,0.85407645
6035,0.013004934
12060,0.31481904
6061,9.311976e-06
16167,0.2804193
2593,6.0600046e-06
6575,0.9046505
10758,0.40124723
11758,0.6234222
5408,1.9650709e-06
7436,0.42246756
16277,0.91143537
13831,0.7858331
3239,0.0003990533
1301,0.010289462
4647,0.00028041407
12679,0.1318858
5481,1.3697073e-05
1639,9.570195e-05
3575,6.5663926e-06
6152,0.0024434903
13261,0.4059225
7383,0.5169402
12444,0.5515532
17083,0.27898946
12752,0.42952698
6292,0.0005468159
12612,0.5905143
9921,0.19533563
2536,0.0010420748
13626,0.43507802
16603,0.66024995
9108,0.96761256
12623,0.4862554
19015,0.81907743
760,1.4242057e-05
17014,0.29682004
14590,0.435359
11289,0.5853998
8206,0.15392813
4834,1.3208783e-05
13046,0.7377656
18706,0.014477165
300,0.00024943054
9075,0.3273884
1296,1.9566633e-05
1988,3.5380701e-06
10096,0.32529438
6958,0.64056945
593,3.068162e-05
13304,0.9476033
14318,0.9829586
1178,9.4286945e-05
14035,0.22810405
14691,0.65996593
15308,0.705936
15286,0.6277581
14041,0.28049782
13255,0.98302704
5241,0.01363731
8620,0.41188395
11634,0.57733935
11565,0.65779734
5981,0.0037294785
10147,0.6690543
13225,0.4425841
5946,1.8668812e-05
4312,0.00772654
2068,0.0001470726
5870,0.020298809
4836,0.0010324508
11080,0.67398876
10158,0.73261386
7104,0.48511586
15104,0.965111
18253,0.7680942
6583,0.5832805
481,0.00011969283
6912,0.35925657
9830,0.99259007
7087,0.9590948
8161,0.51879483
8614,0.21465747
3517,0.0008122788
9835,0.46955246
16428,0.47235408
284,0.00018634104
13607,0.9516354
7502,0.26816332
19127,0.7900696
2045,0.0006703633
17121,0.48134273
19036,0.27711082
18657,0.22593245
11963,0.9804536
12597,0.090332374
7172,0.4542614
11609,0.97533923
15346,0.67105466
13231,0.38816226
2397,6.663471e-06
526,0.041531906
15486,0.8140274
16529,0.6262504
439,9.422277e-05
17704,0.31370455
8759,0.39389807
11118,0.45002607
5662,3.3661547e-06
5392,0.004587468
5733,1.0106388e-05
8957,0.57699186
8375,0.217027
4068,0.00064024987
17310,0.38693956
13442,0.7940061
4202,0.0017553604
121,2.4166739e-06
11062,0.81612605
4291,0.00029657484
8225,0.41327477
15404,0.62732774
11171,0.7017801
2620,0.008742817
32,8.898092e-05
17039,0.45427236
14169,0.8743443
10986,0.9973029
18054,0.34638202
3696,7.799232e-06
18994,0.54666764
8767,0.6875466
11277,0.40560314
15117,0.5705299
8383,0.9670975
2211,6.1641724e-05
2158,2.0257364e-06
11408,0.47347096
2430,0.007097174
7017,0.4266539
13128,0.4347741
15904,0.29233003
10364,0.6148423
12059,0.7474108
5233,0.0009589097
18344,0.96908665
14183,0.48515448
1770,2.1735464e-06
2647,5.3590942e-05
11776,0.7477424
11304,0.41544336
3534,4.3023156e-05
132,0.0042734905
9548,0.2829261
18567,0.96550494
3229,0.0009650082
11667,0.90430325
14618,0.6892235
12696,0.64509714
8699,0.23518255
2229,0.046288878
15133,0.78270674
16412,0.5108409
12931,0.41147232
5763,4.2632005e-06
18772,0.4411652
9811,0.8442052
19151,0.60018396
10496,0.8433702
9815,0.95394903
6042,6.812656e-05
8580,0.61654925
12857,0.051846676
8159,0.7337696
3301,8.812481e-06
17050,0.59800583
9462,0.63170797
10215,0.7847058
10079,0.5056473
88,4.0618343e-06
1787,4.5179513e-06
7267,0.9822609
6935,0.36868653
16608,0.3394679
406,1.0495146e-05
11235,0.60804695
13421,0.98905504
10493,0.57723826
1181,0.00016041668
13134,0.44880688
13751,0.42187643
1623,2.3011078e-06
3833,8.3685145e-06
3387,5.075761e-05
8226,0.79323643
6652,0.8008168
18786,0.48695204
6816,0.9893582
18293,0.59435403
8355,0.61869663
5542,0.0011330163
13886,0.80075824
18132,0.55358505
7779,0.66616964
18075,0.7386082
12561,0.8454442
16351,0.1560019
8204,0.9871263
18476,0.7009595
16912,0.5381142
8626,0.7908018
16734,0.9984497
4864,2.482331e-05
4705,4.4107896e-06
4417,1.9671372e-06
524,0.017092472
13203,0.6143666
11002,0.6997308
12755,0.52853537
15094,0.7941357
16079,0.42466483
3817,0.0029684827
17369,0.51773626
4918,0.00011538448
10093,0.97077787
3843,0.6966612
9319,0.89894897
13035,0.5112499
12604,0.20277686
16631,0.6555794
7562,0.5251772
4518,2.1552603e-06
15535,0.33845946
19215,0.643222
2525,3.377959e-05
8733,0.49816734
10532,0.68474257
12991,0.48582742
9418,0.050913908
19160,0.36744425
9894,0.5110541
19210,0.19456641
3039,0.00067630643
17891,0.26273334
14298,0.5022092
16792,0.8521043
3906,4.8157814e-05
8085,0.4359585
11172,0.59539986
3240,0.0014840665
18188,0.8628776
10060,0.6892007
17900,0.81412554
17599,0.5698794
1092,0.015082067
10635,0.23359743
6239,0.00232885
11561,0.61158603
7848,0.94835275
2573,2.3298671e-06
5414,3.143916e-05
4437,9.616303e-06
15592,0.42386004
5594,1.6889879e-05
18250,0.98824394
5600,0.029397009
13867,0.98012334
730,3.6109308e-05
12617,0.16407003
7981,0.5410295
8538,0.99029326
16379,0.32414535
2787,0.0017193452
11519,0.9208986
17145,0.076464884
12619,0.627908
9225,0.9681429
3819,0.004465617
10742,0.97009677
11293,0.86820745
1801,0.0060877907
8490,0.5680195
3370,0.0022979425
11430,0.6127777
8663,0.63251054
5884,0.00035067787
9656,0.8781374
11034,0.69657516
2294,2.4336337e-06
1005,0.0024105762
5415,0.00067880057
880,9.403419e-05
2517,0.00010580846
17898,0.5776212
2507,0.0206229
6382,1.6533459e-06
14475,0.5599502
18643,0.69635636
7808,0.59521216
17927,0.49920037
6363,3.9919913e-05
3162,0.0049485704
13636,0.7348006
13272,0.38592365
16334,0.64942074
1210,2.5366332e-06
1997,0.021654367
8870,0.99644285
1658,0.0069113807
7093,0.90260184
7116,0.4442393
574,0.00018807284
16665,0.4495862
9253,0.2802681
17542,0.51413506
18681,0.854378
11705,0.7462343
13040,0.3041528
6074,3.7526027e-06
7927,0.21044593
3898,0.000107009735
8582,0.37202647
17987,0.58946884
17024,0.79599804
6717,0.793832
4839,0.024514198
943,1.8062721e-05
6877,0.30126178
10992,0.6902536
9437,0.29391655
12045,0.4271773
18376,0.63213897
16171,0.48672444
3153,3.641962e-05
5909,5.350464e-06
8087,0.5839015
9039,0.5798182
1261,0.00031774046
12937,0.22088598
6481,3.2317803e-06
8740,0.43009725
6753,0.48401567
2008,2.2657653e-06
10149,0.5755489
16668,0.37504485
18118,0.5049972
8773,0.5903347
17823,0.3601858
17677,0.98418725
11992,0.86538553
11829,0.92726576
10469,0.2161835
8500,0.8125728
12196,0.5877262
13350,0.39335284
2098,0.00044335515
948,1.0133817e-05
3719,5.23662e-06
17485,0.54247016
6870,0.9941532
1384,0.00018618387
16479,0.87002105
224,0.0016745477
16142,0.5749702
17545,0.95227647
2780,0.0004909517
13550,0.42522442
1438,5.669503e-06
14560,0.82455236
1840,0.00021284087
8675,0.52489483
6045,0.0021082459
4575,0.00294192
2404,0.00016143924
18472,0.5356704
8067,0.7461261
9179,0.6463121
18655,0.20995824
1906,9.171447e-06
12518,0.977202
13791,0.44328198
3341,0.009527105
5960,0.0003178095
17505,0.7623534
97,0.0006173095
351,0.0028208483
10504,0.99068224
14447,0.6285623
9626,0.4159848
15420,0.6716472
12593,0.45534313
10474,0.29329067
6602,0.99047583
4670,8.816661e-05
15440,0.45270035
6878,0.88281536
18307,0.9961642
14522,0.38182622
4800,0.0001210622
8458,0.62859684
15138,0.97221076
17292,0.9797981
1633,0.0011408493
3344,3.3799795e-05
11854,0.5674133
7488,0.3226789
9798,0.6486781
12224,0.20809835
19148,0.55686134
9934,0.98475754
18481,0.63166994
11598,0.11169646
1087,2.7012285e-05
13844,0.6081341
11976,0.3554561
17224,0.8462131
13941,0.4690076
8392,0.41435498
14706,0.9264112
1513,0.01389698
13521,0.30545688
8720,0.46341762
6156,0.019797634
3158,6.7701035e-06
142,1.0176925e-05
1396,0.0040158182
1315,0.000107529064
18082,0.025926301
4501,0.00025719812
17007,0.9911959
4891,7.38433e-06
17256,0.40890822
13027,0.4107
10414,0.8750671
7407,0.109954625
7225,0.50188017
6303,5.6351415e-05
15106,0.4376999
6588,0.45867756
8064,0.80876046
10768,0.8457584
1968,1.1435925e-05
10121,0.5130898
4358,6.4627043e-06
10859,0.56597733
12726,0.6708246
7986,0.637758
455,0.0083690565
14938,0.5759653
6270,0.004702702
3543,2.0468042e-06
3172,1.3232485e-05
15010,0.73674047
9857,0.61029077
9451,0.42715725
12984,0.07212435
4338,1.5520138e-05
2703,0.987043
9901,0.51447374
1704,0.00023199146
3842,3.2028507e-05
4313,2.4708717e-05
5876,4.607139e-05
5629,1.9198412e-06
7166,0.61355543
16109,0.99553114
203,6.40283e-06
6048,2.2882643e-06
3718,0.002119611
14570,0.9696425
4946,1.1303223e-05
4004,0.0021339536
18065,0.5393191
9728,0.5374001
11070,0.4845299
6466,0.024317928
5725,0.00017293725
646,5.871056e-05
17520,0.68060225
16129,0.8257032
18961,0.96894103
12693,0.6201957
2123,0.0014413367
4993,1.2997527e-06
7559,0.9833493
5234,0.0007324702
8855,0.59083736
1460,2.926819e-06
11097,0.9375031
15319,0.5201553
8807,0.7449178
9101,0.5048187
17589,0.41657263
2635,0.9951082
19179,0.4468422
13806,0.25976095
17510,0.28575337
6158,0.031188823
4256,0.023438541
2120,0.008103091
9513,0.38479826
7480,0.02226787
13725,0.4332998
13041,0.71343064
10367,0.45683604
433,0.0053786947
7257,0.1642874
1173,0.00020453948
11637,0.13923782
9884,0.6351561
4053,4.1022107e-05
7510,0.8014783
9544,0.3658277
1576,3.468503e-06
2054,2.392869e-05
889,9.797198e-06
434,0.0003882452
17764,0.396142
11137,0.6982841
15743,0.9597356
10876,0.6837549
7143,0.5423806
13158,0.5487096
2659,0.008102619
12628,0.28062963
7869,0.9908484
13396,0.73118657
10448,0.16429867
17793,0.92864126
9712,0.48838282
3059,0.0009047088
13314,0.53857154
3727,0.00721576
18943,0.70916367
13250,0.13034022
18011,0.9035659
13378,0.05629668
1312,9.0874055e-06
15129,0.45554027
4111,0.0008089881
12746,0.085657954
10979,0.5257513
12263,0.4736562
17357,0.23164564
10492,0.49744087
1379,4.7021467e-06
2443,6.911015e-06
16875,0.6936031
3402,5.9110334e-06
11065,0.9813152
18647,0.37222928
15159,0.7843577
16146,0.43517733
2365,0.0006521232
5968,0.42566445
16455,0.80592304
18153,0.43079743
9628,0.97928226
17236,0.31402573
18200,0.6609244
11650,0.81948537
4842,8.670051e-06
9945,0.81954193
10529,0.6515061
10403,0.34023392
12705,0.4018132
17013,0.2589443
10828,0.4343748
14505,0.3133377
19014,0.5344906
9931,0.8066517
9444,0.198735
19207,0.5395182
17686,0.56185997
1617,0.0012495993
8627,0.029885257
14300,0.73181325
4640,4.913598e-05
1841,0.00057168363
13595,0.63713324
10681,0.42049703
11183,0.9891237
3104,5.327477e-05
959,1.1574192e-05
18137,0.60014164
4742,0.00033067813
2486,0.0019362551
17853,0.3734899
17382,0.48842964
12636,0.48411226
14075,0.55188835
3937,2.6571808e-05
2002,4.4994493e-05
4143,0.000741047
1690,0.026294187
14527,0.84100956
3478,0.0001483379
2095,2.4788136e-05
11687,0.4767038
2461,0.0002538902
6008,0.00011874777
2717,0.017797895
10320,0.5362593
4687,1.1097717e-05
12120,0.26192757
4737,6.055487e-06
14346,0.6282993
972,1.1724704e-05
18981,0.2209612
11977,0.99626154
11811,0.91572005
577,5.6536148e-05
5283,0.0067597353
715,0.00025575905
12148,0.70065296
1080,3.72824e-05
8659,0.23478584
8081,0.6330154
9130,0.5823062
441,7.597182e-05
13242,0.80982846
12643,0.78506476
10883,0.9877194
3390,2.062645e-06
16066,0.2192471
18444,0.9717202
11486,0.5380064
4270,0.001678236
18222,0.43251377
8134,0.06397891
18244,0.69286525
12203,0.38756332
18025,0.52339983
12275,0.4613385
11051,0.36250648
600,0.00016770662
10290,0.8329
9121,0.67427003
910,0.0013763012
17811,0.99449253
2621,4.7099573e-05
2264,7.1379377e-06
7295,0.60167617
6565,0.9555262
14657,0.54478335
1316,4.906448e-05
5082,6.250685e-05
5994,0.0003442296
13526,0.5480047
2524,0.013148652
18281,0.98920935
9276,0.76614666
11301,0.9920379
12216,0.7230153
16772,0.78953683
15677,0.95477855
14994,0.61820513
2354,0.0007237407
6837,0.7149771
1500,0.00036344642
14293,0.5316262
1353,0.0008314775
5331,0.00010755418
18986,0.58269
2102,9.043211e-05
10140,0.9502826
4503,0.00013626613
7341,0.45083523
4013,0.0015673932
13985,0.62869567
18918,0.6167816
1449,1.9827372e-05
16298,0.45503423
16617,0.7833137
15215,0.45145053
9982,0.99632156
4831,0.00025515893
12107,0.98178023
13109,0.7991
3553,7.2438124e-05
15090,0.99828833
14642,0.7372192
1531,0.034375347
2421,9.390677e-06
1215,8.124678e-06
10838,0.22926028
15334,0.8075552
16154,0.6798464
15288,0.63159484
9692,0.5663289
14619,0.6988114
10277,0.31883898
1720,0.0037256854
15044,0.26983374
3599,5.750521e-05
10489,0.95838577
3914,3.3374792e-05
2418,0.00067516655
16919,0.7421776
9470,0.40437824
2411,3.0330978e-06
10359,0.58207667
1548,0.04052024
2342,5.011652e-05
12545,0.4891967
8512,0.27288124
953,0.00049842044
8724,0.63144904
15030,0.64779145
1260,0.008181264
4387,8.070183e-06
6938,0.94655746
2547,0.0020226864
1289,0.007739972
5405,0.0002290972
14671,0.605234
4701,0.00031129204
8712,0.9787387
11866,0.8516879
9146,0.30822694
13666,0.702307
9368,0.5546268
7312,0.54458094
8332,0.45574844
3477,0.0015499591
7603,0.4378255
10014,0.829269
2601,0.0077907178
10344,0.0019436076
11618,0.40368694
4257,0.0015280879
6861,0.5086518
7469,0.46825883
