,local_coherence_prediction
154,0.3424241
154,0.36652014
154,0.50757015
154,0.3089566
154,0.28510258
155,0.5358338
155,0.4767655
155,0.6813771
155,0.48751685
155,0.6738076
155,0.5996262
155,0.635058
155,0.56609786
156,0.5519355
156,0.4132729
156,0.42550007
156,0.23485112
156,0.46425322
156,0.24739774
156,0.4324704
156,0.4813562
156,0.4160256
156,0.35859856
156,0.5287462
156,0.44547138
156,0.4105333
156,0.44717753
156,0.3101916
156,0.3978453
157,0.5870661
157,0.3147373
157,0.6252394
158,0.2909121
158,0.5471944
158,0.5224587
158,0.39748794
158,0.34090704
158,0.45409152
158,0.35384557
158,0.3859368
158,0.51318747
158,0.31065038
158,0.28544882
158,0.3629561
158,0.55993474
158,0.36670965
158,0.3394276
158,0.60658693
158,0.58521014
158,0.50091666
158,0.5113988
158,0.38009167
158,0.30302793
158,0.33374923
158,0.37165952
160,0.36446324
160,0.3645049
160,0.49520206
160,0.6606038
160,0.57792413
162,0.46712738
162,0.44061118
162,0.16807573
162,0.26778644
162,0.22620171
162,0.2366955
162,0.4288697
162,0.5199367
162,0.26650494
162,0.24554561
162,0.2123854
162,0.32127288
162,0.35044503
162,0.31601533
162,0.5592341
162,0.3192348
162,0.5005398
162,0.15926091
162,0.22994559
162,0.4377133
162,0.23604816
162,0.39967796
162,0.37142664
162,0.5494523
162,0.44601253
162,0.3278511
162,0.40222773
163,0.5593922
163,0.4630916
163,0.26418748
163,0.6476528
163,0.68409663
163,0.57318217
163,0.5787388
163,0.60148627
163,0.41260183
164,0.4210118
164,0.36014315
164,0.4307054
164,0.43985155
164,0.3355737
164,0.3414049
165,0.4904962
165,0.4157507
165,0.26832214
165,0.22325516
165,0.30201668
165,0.34718996
165,0.57656914
165,0.46927553
165,0.37107572
165,0.4882249
165,0.17759469
165,0.22139505
165,0.4079964
166,0.41160247
166,0.48789737
166,0.4865892
166,0.4718513
166,0.32835948
166,0.46217594
166,0.07118534
166,0.1957729
167,0.349526
167,0.41550094
167,0.3358477
167,0.26261947
167,0.308085
167,0.31760848
167,0.23336707
167,0.28593788
167,0.27545646
167,0.36143884
168,0.46424437
168,0.46397907
168,0.49809894
168,0.6035889
168,0.540668
168,0.5060271
168,0.4564718
168,0.41124618
168,0.58141124
170,0.38829052
170,0.46814314
170,0.4046968
170,0.5408593
170,0.27573332
170,0.5415728
170,0.54774773
170,0.4183861
170,0.48229972
170,0.5195748
170,0.43166348
171,0.38999292
171,0.13440129
171,0.49267155
171,0.6427378
171,0.6634014
171,0.57344234
171,0.6535748
172,0.57123345
172,0.7032837
172,0.73225695
172,0.62590295
173,0.39584213
173,0.42545906
173,0.42122272
173,0.38092595
173,0.64547056
173,0.28205156
173,0.46320596
173,0.22358975
173,0.3483522
174,0.5001463
174,0.49257797
176,0.5910943
176,0.468809
176,0.43457392
177,0.52203715
177,0.6096485
177,0.5249405
177,0.54319316
177,0.6567493
177,0.6152066
177,0.4713842
177,0.579195
178,0.3092945
178,0.35877106
178,0.47561628
178,0.60232955
178,0.3800987
178,0.3916564
178,0.2769707
178,0.311572
180,0.26769233
180,0.2656947
180,0.2452343
180,0.4468045
180,0.32115927
180,0.16872956
180,0.31690317
180,0.41995215
180,0.49806085
181,0.22435673
181,0.34728828
181,0.40562472
181,0.33094946
181,0.4158567
181,0.29794616
181,0.33027035
181,0.3627027
181,0.19489811
181,0.23952875
181,0.3598738
181,0.24666636
181,0.43862206
181,0.17444496
181,0.24942294
181,0.45912266
182,0.29074535
182,0.49550605
182,0.54333216
183,0.3766967
183,0.5192806
183,0.5126132
183,0.6001934
185,0.24324524
185,0.21388851
185,0.2352327
185,0.2876224
185,0.22694056
185,0.43523735
185,0.4092141
185,0.38626415
185,0.32307673
185,0.348318
185,0.48701525
185,0.33455026
185,0.30309469
186,0.46515122
186,0.3982473
186,0.5058729
186,0.503821
186,0.5808977
186,0.51703405
187,0.25076064
187,0.40550718
187,0.39412957
187,0.31492338
187,0.3723864
187,0.29469785
187,0.46568272
187,0.33243802
187,0.3579962
187,0.47221625
187,0.47381097
187,0.21082133
187,0.34106395
188,0.6958611
188,0.48914662
188,0.19088018
188,0.43318194
188,0.6287766
188,0.6418642
188,0.022289138
190,0.2534949
190,0.35767373
190,0.41530797
190,0.40419832
190,0.44400615
190,0.49461174
190,0.27076244
190,0.36920416
190,0.25811297
190,0.3155673
190,0.23699951
190,0.2057216
190,0.33347267
190,0.3268097
190,0.25956568
190,0.3463369
190,0.3591255
190,0.21542428
191,0.32114327
191,0.2450211
191,0.15195495
191,0.401728
191,0.28857428
191,0.15370204
191,0.2388602
191,0.28305545
191,0.35637677
191,0.22310932
191,0.17732352
192,0.52823424
192,0.39849007
192,0.50305134
192,0.49115205
192,0.23419496
192,0.57671666
192,0.4501387
193,0.45397174
193,0.5542694
193,0.73601055
193,0.6508104
193,0.20717037
193,0.34320268
193,0.7395988
193,0.7668243
193,0.33113608
195,0.29301333
195,0.3704307
195,0.32776088
195,0.5719047
195,0.27371478
195,0.39514583
195,0.42930582
195,0.21215533
195,0.3029593
195,0.29757524
195,0.25280505
195,0.43669814
195,0.21743833
195,0.40353656
195,0.28272256
196,0.34529394
196,0.33734748
196,0.3000492
196,0.17036127
196,0.22108357
196,0.24447115
196,0.2738669
196,0.17927952
196,0.28032354
196,0.289445
196,0.24298765
196,0.38602296
197,0.50790906
197,0.5318163
197,0.63485885
197,0.5499562
198,0.2536406
198,0.31227866
198,0.24252632
198,0.2686379
198,0.17339872
198,0.1488471
198,0.31999886
198,0.31370574
198,0.2923328
198,0.30499282
198,0.44023743
198,0.24445516
198,0.16435876
198,0.2529536
199,0.70293057
199,0.59916675
199,0.56419873
199,0.6464289
199,0.45608246
199,0.71471536
199,0.59009784
199,0.5916888
199,0.59157634
200,0.69598806
200,0.7090311
200,0.7408403
200,0.6916607
200,0.63228184
200,0.2574314
201,0.32962856
201,0.65317714
201,0.6954468
201,0.27223098
201,0.56526035
201,0.49020457
201,0.6628304
201,0.45181462
201,0.30290687
202,0.30292875
202,0.6330666
203,0.4287676
203,0.53561014
203,0.4846682
203,0.4838616
203,0.50017315
203,0.31077707
203,0.5380198
203,0.45528084
203,0.32678622
203,0.3875628
203,0.53528297
203,0.5581838
203,0.46218038
203,0.25388643
204,0.1864769
204,0.30477327
204,0.3644943
204,0.48463368
204,0.43066746
204,0.45806873
204,0.45899206
204,0.53434455
204,0.3607084
204,0.496111
204,0.43201134
204,0.38115096
204,0.5017831
204,0.5153491
204,0.43892306
204,0.5867825
204,0.48593125
204,0.4767168
204,0.45401588
204,0.24866451
204,0.3769659
204,0.52194345
204,0.5496972
205,0.45885643
205,0.25798458
205,0.27839845
205,0.37024233
205,0.37675866
205,0.23611026
205,0.29835054
205,0.41783231
205,0.26822302
205,0.2694484
205,0.32091874
205,0.28033262
205,0.41802582
205,0.2687882
205,0.33315125
205,0.3417836
205,0.26855963
205,0.32356885
207,0.41166815
207,0.47600406
207,0.3558269
207,0.39394343
207,0.56583905
207,0.61408037
208,0.24928382
208,0.38573337
208,0.075246945
208,0.44840556
208,0.5691882
208,0.4431942
208,0.61308897
208,0.7145557
209,0.4110086
209,0.45886418
210,0.44347543
210,0.3497311
211,0.35310116
211,0.47356707
211,0.4761429
211,0.15984109
211,0.21324982
211,0.2903153
211,0.328607
211,0.43092135
211,0.22515005
211,0.4262507
211,0.22867033
211,0.41918418
211,0.45890197
211,0.30052885
211,0.27850923
211,0.2969086
211,0.5242812
211,0.42796305
211,0.21500584
211,0.25882155
211,0.2728179
212,0.6084607
212,0.6485985
212,0.6061536
212,0.50434726
213,0.5263502
213,0.35353073
213,0.33954206
213,0.32764938
213,0.22598411
213,0.3077777
213,0.66717124
213,0.5928311
213,0.48192033
213,0.2927331
213,0.34061867
213,0.6717547
213,0.62796354
213,0.50078845
213,0.5275553
213,0.48947588
213,0.4920639
213,0.28627634
213,0.3551422
213,0.55076844
213,0.19056086
213,0.59199786
213,0.3235407
213,0.43303615
213,0.44307753
213,0.5475959
214,0.390966
214,0.39079708
214,0.3246153
214,0.3845491
214,0.30757472
214,0.3056937
214,0.27823296
214,0.29923394
214,0.21690355
215,0.30978435
215,0.31143287
215,0.24511716
215,0.46263158
216,0.6708851
216,0.7257288
216,0.7504968
216,0.7010747
216,0.64290047
216,0.66693336
217,0.44636172
217,0.42517805
217,0.23338906
217,0.40024132
217,0.67901736
217,0.44450003
217,0.44428664
217,0.6247506
217,0.47151616
217,0.25163552
218,0.72731954
218,0.34149742
218,0.595317
218,0.34236133
218,0.72949696
218,0.16496493
219,0.6028669
219,0.71318203
219,0.61801463
219,0.47632006
219,0.5645122
220,0.54236704
220,0.27271378
220,0.5670131
220,0.6033914
220,0.32518786
222,0.3897084
222,0.5658701
222,0.35373297
222,0.29332528
222,0.4462392
223,0.5190329
223,0.5509647
223,0.45112655
223,0.44243947
223,0.39444152
224,0.3215547
224,0.2827426
224,0.19194312
224,0.31903157
224,0.19550332
224,0.46304953
224,0.41848862
224,0.2025104
224,0.32121387
224,0.29523355
224,0.3068863
224,0.4100832
224,0.59527504
224,0.51583326
224,0.37189952
224,0.25720716
225,0.44805163
225,0.45112258
227,0.54304725
227,0.3820391
227,0.5193996
227,0.4526254
228,0.69256055
228,0.7413264
228,0.5669106
228,0.5992421
228,0.5925711
228,0.5406042
229,0.29470655
229,0.21854818
229,0.347939
229,0.40523675
229,0.45900825
229,0.25341868
229,0.37271696
229,0.36508703
231,0.1344505
231,0.18752255
231,0.22292876
231,0.39994645
231,0.48363096
231,0.4855257
231,0.24112502
231,0.42558742
231,0.44317675
231,0.30461246
231,0.3152282
231,0.23518173
231,0.28758925
232,0.5881924
232,0.59541005
232,0.5859948
232,0.45272702
232,0.28433165
232,0.27510065
233,0.43960032
233,0.3070324
233,0.17301811
233,0.25889793
233,0.08484665
233,0.33596033
233,0.24781825
233,0.19026761
233,0.3120479
233,0.29644775
233,0.14279735
233,0.30762318
233,0.3379154
233,0.3865693
233,0.2713625
233,0.20227852
233,0.2977313
233,0.3701087
233,0.47805646
233,0.28963256
234,0.45441636
234,0.33497897
234,0.43407154
234,0.5119789
234,0.3855864
234,0.52623385
234,0.34928176
234,0.33708286
234,0.35217062
234,0.3361953
235,0.37482575
235,0.38900054
235,0.21728455
235,0.16097397
235,0.23170938
235,0.47316083
236,0.36558196
236,0.29876253
237,0.5306835
237,0.4406876
238,0.403079
238,0.21182309
238,0.3379723
239,0.4084536
239,0.44500312
239,0.41837388
239,0.47360173
239,0.21948119
240,0.56328183
240,0.5368609
240,0.58381146
240,0.6444095
240,0.5601541
241,0.4866272
241,0.37079868
241,0.48144835
241,0.42115104
242,0.21541628
242,0.30017164
242,0.39941028
242,0.5316638
242,0.39539483
242,0.44478992
242,0.3394541
242,0.2992016
242,0.354834
242,0.50959903
242,0.5420288
242,0.23849249
242,0.4640534
242,0.5134359
242,0.3031748
242,0.22158076
242,0.28356746
242,0.47113678
244,0.19575433
244,0.41765565
244,0.26429898
244,0.33086574
244,0.28490075
244,0.5138419
244,0.35149598
244,0.37217206
244,0.30910575
244,0.23655547
244,0.47904232
244,0.29143074
244,0.4152006
244,0.32842723
244,0.24397619
244,0.551604
244,0.15894915
244,0.37498534
244,0.24277833
244,0.22852944
244,0.37599137
244,0.40630725
244,0.27519163
244,0.30063024
244,0.23332629
244,0.25390363
244,0.37375593
244,0.2385706
245,0.38481322
245,0.3606702
245,0.265637
245,0.26822895
245,0.2282527
245,0.34392905
245,0.41295013
245,0.5745656
245,0.1808379
245,0.26446345
245,0.5316126
245,0.42047966
245,0.20022704
245,0.3315558
245,0.43102106
245,0.4104811
245,0.38659823
245,0.5430226
245,0.6448039
245,0.38799414
245,0.5143637
245,0.5994705
245,0.35952842
245,0.4016474
245,0.21469846
245,0.29720148
245,0.4876399
245,0.35890007
245,0.57453287
245,0.5583516
245,0.18815783
245,0.33708227
245,0.25163138
245,0.49457067
246,0.21766303
246,0.3515683
246,0.19359024
246,0.2994756
246,0.39128184
246,0.27562642
246,0.46325302
246,0.3056015
246,0.25269997
246,0.29619876
246,0.4639957
246,0.23780021
246,0.56560844
246,0.25807482
247,0.5917476
247,0.46435004
247,0.46770018
247,0.17461719
247,0.4461819
247,0.39651084
247,0.325148
247,0.29255566
247,0.26143095
247,0.27859977
247,0.5281141
247,0.5275212
248,0.5502111
248,0.503081
248,0.5732392
249,0.6937269
249,0.5196556
249,0.26487136
249,0.6085562
249,0.543435
249,0.5408403
249,0.73276377
249,0.66583633
249,0.5537367
249,0.7499377
249,0.6358567
249,0.15866336
250,0.55888516
250,0.46235237
250,0.5614066
250,0.16577241
251,0.26110542
251,0.3138076
251,0.2600102
251,0.17549933
251,0.29804176
251,0.27161178
251,0.2404272
251,0.24423538
251,0.19168755
252,0.48149252
252,0.3488127
252,0.56973547
252,0.17008585
252,0.6751801
252,0.1967957
253,0.35029125
253,0.4290976
254,0.4459884
254,0.38261586
254,0.30213684
254,0.4334051
254,0.4161608
254,0.3411006
254,0.2996545
254,0.30747664
254,0.40698266
254,0.3594474
254,0.40003502
254,0.19437331
254,0.4138146
254,0.15826988
254,0.6101601
254,0.34544235
254,0.47114533
254,0.52834773
254,0.21269327
254,0.34765506
254,0.30213675
254,0.5118834
254,0.1978247
254,0.40662193
254,0.27112836
254,0.50029486
254,0.48274857
254,0.31610525
254,0.2925998
254,0.47659588
254,0.43806544
254,0.33761457
254,0.44813094
255,0.49746424
255,0.46052024
255,0.3962422
256,0.46229616
256,0.38869894
257,0.40065962
257,0.3799989
257,0.19705375
257,0.4362207
257,0.4458799
257,0.3126436
257,0.3980039
257,0.29205164
257,0.34805968
257,0.32822025
257,0.5114706
257,0.37929887
257,0.42218933
257,0.27518764
257,0.54615146
257,0.5213684
257,0.3686608
257,0.39503047
257,0.19008125
257,0.2521902
257,0.4458241
258,0.3585735
258,0.32097396
258,0.26868546
258,0.26118666
258,0.33918402
258,0.34818223
258,0.39787704
258,0.31442225
258,0.5202358
258,0.3213943
258,0.289024
258,0.3880108
258,0.37533674
258,0.2739902
258,0.35343775
258,0.2311592
258,0.23083128
258,0.22124982
258,0.20165451
258,0.2330194
258,0.2428376
258,0.17690977
258,0.29270202
258,0.2823143
259,0.57153475
259,0.326686
259,0.2971212
259,0.27970728
259,0.42932075
259,0.42200878
259,0.47704872
259,0.43766958
260,0.49425694
260,0.37638727
260,0.2902563
260,0.40648073
261,0.51071966
261,0.22551894
261,0.18739049
261,0.24397364
261,0.22840331
261,0.34015435
261,0.21584001
261,0.30865553
261,0.3821713
261,0.22690451
261,0.2263389
261,0.35815912
262,0.27315003
262,0.32807085
262,0.30026796
262,0.34172416
262,0.2864025
263,0.50751346
263,0.6353762
263,0.5077067
263,0.31825593
263,0.55756086
263,0.6324702
264,0.63531065
264,0.5783297
264,0.6218754
264,0.60020304
264,0.44098485
264,0.41940847
264,0.60314375
264,0.20383376
264,0.3512644
266,0.5716952
266,0.32051292
266,0.4872924
266,0.59530205
266,0.5395249
266,0.47796908
266,0.36500648
266,0.32488227
266,0.4057148
266,0.39131525
266,0.24525002
266,0.1879263
266,0.16374283
266,0.43630067
266,0.27902022
266,0.2761924
266,0.14526127
266,0.23489708
266,0.389011
266,0.30836055
266,0.4738352
266,0.5692615
266,0.5653685
266,0.46548837
266,0.4405309
266,0.55465394
266,0.28181693
266,0.263486
266,0.3250362
266,0.23760296
266,0.38436526
266,0.23744634
266,0.29016593
266,0.17004022
266,0.4227223
266,0.2520413
266,0.27881467
266,0.32448232
266,0.39814764
266,0.29006433
266,0.28878564
266,0.27641237
266,0.38114265
266,0.3286821
266,0.4553116
266,0.23494221
266,0.22558787
266,0.27606323
266,0.24145877
266,0.17028272
266,0.25704783
266,0.3333411
266,0.15552069
266,0.42724288
266,0.19426681
267,0.18693931
267,0.19743578
268,0.34408298
268,0.42531145
268,0.22629781
268,0.24027342
268,0.23243883
268,0.299197
268,0.5282371
268,0.19586496
268,0.44487455
268,0.5518834
268,0.3246462
268,0.39602664
268,0.4107554
268,0.46880484
268,0.28356168
268,0.35206798
268,0.24023774
268,0.18412755
268,0.42668027
268,0.46995255
268,0.3775331
268,0.4100558
268,0.31379467
268,0.32843906
268,0.27586642
268,0.27956882
269,0.5322572
269,0.22122654
269,0.51905626
269,0.21749406
269,0.40846002
269,0.38123447
269,0.3187847
269,0.49366248
269,0.37926874
269,0.51430875
269,0.5336051
269,0.51650935
269,0.5141997
269,0.24818425
269,0.54882604
269,0.28131118
269,0.6627386
269,0.38373867
269,0.33357292
269,0.49639013
269,0.49922267
269,0.37501007
271,0.4829747
271,0.42305487
271,0.5751914
271,0.56555337
271,0.67032564
272,0.32953796
272,0.37193346
272,0.19574691
272,0.39583388
272,0.2985269
272,0.35845938
272,0.30316502
272,0.51385343
272,0.19141059
272,0.38085642
272,0.546897
272,0.2723443
272,0.463634
272,0.38728818
272,0.46224418
272,0.50246114
272,0.5290317
272,0.35254338
272,0.5059567
272,0.36384696
272,0.3171626
272,0.27594328
272,0.39291412
272,0.37389585
273,0.35184306
273,0.34180304
273,0.23884986
273,0.29923284
273,0.33599636
273,0.27919558
273,0.2606261
273,0.24388261
273,0.37357968
273,0.26478875
273,0.49008977
273,0.22302115
273,0.36178887
273,0.22456001
273,0.2916731
273,0.64095336
273,0.36819234
273,0.43029687
273,0.3761472
273,0.24937788
273,0.22921161
273,0.33691058
273,0.26547143
273,0.34618527
273,0.37773952
273,0.29803628
273,0.26702505
273,0.4342292
273,0.22297563
273,0.41497564
273,0.3058076
273,0.38675082
273,0.39247945
274,0.38725287
274,0.6195927
274,0.30028093
274,0.3357236
274,0.34208035
276,0.5014096
276,0.61117387
276,0.5891389
276,0.62640923
276,0.38377437
276,0.5924587
276,0.65570337
276,0.58645487
277,0.37782276
277,0.35117543
277,0.22555435
277,0.34527323
277,0.22800785
277,0.38701704
277,0.34248522
277,0.3602058
277,0.21692671
277,0.26087302
277,0.36964232
277,0.3253092
277,0.43999746
277,0.40853795
277,0.50101954
277,0.4824884
277,0.41792253
277,0.38024238
277,0.24790414
277,0.41988268
277,0.38482308
277,0.416368
277,0.25863618
277,0.34703556
277,0.66088414
277,0.5239815
277,0.43321908
277,0.37794074
277,0.31400904
277,0.29652807
277,0.184874
277,0.32093418
277,0.33623752
277,0.13596049
278,0.4337951
278,0.51826626
278,0.35780892
278,0.34220672
278,0.46682748
278,0.22964735
278,0.54797876
278,0.2202466
278,0.19154884
278,0.44915283
278,0.56892186
278,0.38487494
278,0.3547115
278,0.37722605
278,0.58377075
278,0.37471077
278,0.4875159
278,0.41517916
278,0.45304722
278,0.50928736
278,0.47343686
278,0.49513605
278,0.37798393
278,0.43622434
278,0.35119674
278,0.21760166
278,0.39984465
278,0.12960924
278,0.49428958
278,0.22899544
279,0.19435309
279,0.15066741
279,0.25563613
279,0.37821373
280,0.35785404
280,0.25367126
280,0.18320405
280,0.41401204
280,0.30805114
280,0.3082817
280,0.29575115
280,0.2665287
280,0.35499424
281,0.473556
281,0.63517857
281,0.6779226
281,0.65962166
281,0.6622924
281,0.3185056
281,0.6781611
281,0.7378523
281,0.18770918
282,0.57638866
282,0.6181792
282,0.2606691
282,0.3639003
282,0.5295156
283,0.29545337
283,0.29359922
283,0.33665258
283,0.49593726
283,0.46687588
283,0.38416937
283,0.32272053
283,0.44802058
283,0.31165016
283,0.27357614
283,0.30494326
283,0.2809226
283,0.33423987
283,0.35964656
283,0.5354477
283,0.34395245
283,0.42391637
283,0.42821074
283,0.3418875
283,0.2623282
283,0.28818554
283,0.1985539
283,0.20090383
283,0.25756046
283,0.23646407
284,0.36024535
284,0.36708066
284,0.43104172
284,0.5418969
284,0.5816579
284,0.3427683
284,0.41879088
284,0.29957196
284,0.6171044
284,0.3174945
284,0.27889833
284,0.35442084
284,0.38465342
284,0.32040957
284,0.49822256
284,0.48365247
284,0.22154467
284,0.21482094
284,0.441176
284,0.3305871
284,0.3344893
284,0.31055304
284,0.34605515
285,0.5715072
285,0.41450107
285,0.52679265
285,0.3103418
285,0.442977
285,0.5273279
285,0.47843185
285,0.27678356
285,0.5656703
287,0.30708873
287,0.39931256
288,0.4906659
288,0.37896606
288,0.32593656
288,0.2969713
288,0.37464556
288,0.31957513
288,0.2973678
288,0.44379258
288,0.34021053
288,0.50750875
288,0.38605085
288,0.46263653
288,0.48093596
288,0.28623572
288,0.47705102
288,0.51935625
288,0.53435534
288,0.48921713
288,0.40046054
288,0.33103362
288,0.29338256
288,0.33960706
288,0.5973953
288,0.108028606
288,0.30412126
288,0.326319
288,0.14161703
288,0.15306747
288,0.49017644
288,0.29337797
288,0.4164999
289,0.23429306
289,0.36154142
289,0.3331338
290,0.3220165
290,0.68356806
290,0.74361145
290,0.5437912
290,0.66742474
290,0.7279368
290,0.5110295
290,0.50921637
292,0.40939945
292,0.41477895
292,0.43007547
293,0.44078383
293,0.5211043
293,0.55460167
294,0.44951752
294,0.3664424
294,0.28338784
294,0.28456816
294,0.28550464
294,0.33804563
294,0.18558952
294,0.1415678
294,0.51030356
294,0.56582886
294,0.30772534
294,0.34454066
294,0.5417201
294,0.46129483
294,0.33861783
294,0.23636001
294,0.28081024
294,0.46546993
294,0.32239226
294,0.34212583
294,0.36838746
294,0.37373975
294,0.06696484
294,0.3277166
294,0.3506304
294,0.5563298
294,0.1904367
294,0.31699395
294,0.46930608
295,0.16441496
295,0.38691166
295,0.58734125
295,0.51123345
295,0.44478342
295,0.26719722
295,0.2447951
295,0.49508247
295,0.3802329
295,0.44948253
295,0.51857835
295,0.3619646
295,0.29104543
295,0.33116752
295,0.28010082
295,0.32572636
295,0.6233513
295,0.37215996
295,0.4499905
295,0.6091326
295,0.5754132
295,0.3637003
295,0.48968038
295,0.37621373
296,0.34041074
296,0.17977457
296,0.37981096
296,0.3408354
296,0.32747197
296,0.4354058
296,0.3431677
296,0.3204039
296,0.30047414
296,0.31696886
296,0.35664493
296,0.43793792
297,0.6069764
297,0.54322207
297,0.044718407
298,0.18399325
298,0.7159605
298,0.54453474
298,0.49490896
298,0.69226503
298,0.3021295
298,0.49301496
298,0.22486493
299,0.47997227
299,0.41535947
300,0.42185408
300,0.34026772
300,0.18626542
300,0.1652162
300,0.33409455
300,0.33539107
300,0.37384152
300,0.1942144
301,0.4258531
301,0.5022642
301,0.43720442
