,global_coherence_prediction
5448,0.81145394
8956,0.87422967
15551,0.028049655
2220,0.45332527
17977,0.1607821
238,0.0022787654
19150,5.339455e-05
6154,0.98882127
1508,0.8019825
328,0.99137574
3137,0.56272984
3071,0.8498341
13942,0.0071611474
7152,0.00055833225
14919,6.9083526e-06
6258,0.27144033
16699,4.28596e-05
695,0.7120387
17007,2.3582219e-05
11629,0.7112179
11122,0.69560325
17938,2.2432443e-05
12647,0.77009225
6704,0.4885058
9961,0.64127195
18227,4.451886e-05
11884,0.5839825
18863,5.1323485e-05
9724,0.7964422
17517,0.00027388142
11493,0.5846102
4339,0.47530293
7240,0.00940276
18040,0.03199911
9157,0.90997094
2619,0.687966
10191,0.918681
7665,0.5602551
12388,0.45141724
9306,0.14410467
10729,0.97486365
18847,3.1320775e-05
2086,0.76027423
14294,5.2096388e-05
3978,0.26949975
8794,0.20625764
18868,0.074175455
12961,0.80507016
17562,0.004229828
19174,0.00019119962
12790,0.05647434
14003,0.2997448
11833,0.49585313
682,0.60170513
9504,0.40356568
18145,8.922392e-05
12052,0.16538101
2387,0.8377399
6620,0.4717618
16573,5.185688e-05
14834,0.00036932845
10894,0.16129959
2746,0.73192286
4090,0.8923525
8081,0.81828254
15998,0.12802482
15008,0.016756218
5041,0.6568225
4012,0.47135946
11212,0.28737515
7706,0.9960587
15162,0.00016281045
15900,0.107905984
10461,0.5513186
15500,0.00068158604
9341,0.66063744
12492,0.6227672
7542,0.51665896
4659,0.5463126
1459,0.7248937
17407,0.2803308
16498,0.14411303
18108,4.3345197e-05
5589,0.040105462
7168,0.616834
12861,0.4092075
2106,0.58457047
1103,0.66532266
953,0.08946478
19090,0.0016148255
9386,0.5916245
16006,0.19513458
678,0.011976087
18560,0.0420347
770,0.5360155
17456,0.004070269
4704,0.09733692
13969,0.3322268
12265,0.92448086
12968,0.5603337
8183,0.18513925
18844,3.350436e-05
10762,0.4474602
2591,0.008067033
7731,0.19334981
14683,0.0011640232
7922,0.38566035
12597,0.032703906
18028,0.0015741272
6466,0.010045053
16112,0.36005095
6468,0.62818736
1317,0.92250454
13285,0.00022001189
4531,0.69840467
9401,0.29292828
9711,0.24153647
153,0.570936
2152,0.8846727
15395,2.6023112e-05
15578,0.00097298
15435,0.00072412565
159,0.13198838
12485,0.98469675
12321,0.53234303
13935,0.00028120735
17256,0.000108295775
12809,0.830399
10906,0.53817093
6113,0.010788633
3807,0.8061284
1809,0.65523857
13713,0.00017634986
2842,0.5824155
2507,0.42437205
1449,0.05149281
9342,0.9325105
16434,0.042608455
5188,0.5225995
17519,3.4877165e-05
6611,0.6893265
3356,0.12552316
2950,0.633613
12772,0.08056528
820,0.8688021
15573,0.042284787
15638,2.0906118e-05
7036,0.6246095
15699,4.7806127e-05
12341,0.5480265
4190,0.6667431
11267,0.69566226
7367,0.67060035
5948,0.32285562
14637,0.16606218
12982,7.566072e-05
6555,0.62945884
5011,0.20957264
958,0.91648036
18605,8.651581e-05
19070,0.3255107
1055,0.41799384
5317,0.78522485
3828,0.1837612
15388,0.45205805
16654,5.736992e-05
13401,2.2039938e-05
9148,0.88769156
8268,0.5645957
18962,1.3258949e-05
14023,0.9625713
8696,0.053206872
18561,5.298021e-05
8045,0.98457646
2503,0.5919733
510,0.8826466
15175,0.1520039
15447,2.1590315e-05
10623,0.70996
3791,0.9558997
2475,0.8474284
3885,0.6111094
16657,2.518763e-05
1086,0.67666537
10198,0.5840651
9982,0.9786633
5799,0.9353273
4922,0.77342725
17788,0.00012341529
7329,0.6559709
10786,0.82202667
1478,0.59991246
5665,0.2164649
14324,0.00021309387
8015,0.71097493
1766,0.039069626
1603,0.6561772
6664,0.99150676
15425,0.00015097944
1640,0.5320723
18886,0.27049175
18450,0.00096527714
4290,0.72713935
13532,0.05646409
11813,0.7900615
1454,0.8688021
8479,0.7634551
4756,0.98611903
16080,0.000120355035
12631,0.6193521
1229,0.32570782
5703,0.12431666
7980,0.7310475
3381,0.83131695
560,0.6315552
6598,0.5370253
12593,0.19880404
381,0.5816265
17249,0.08283809
14273,0.00014491295
1519,0.27290776
15365,0.0001614862
4978,0.07114198
2527,0.7155906
15655,0.5651947
16994,0.0010719661
5686,0.9925944
8658,0.5412951
7360,0.5158881
7480,0.4735179
15511,5.9002195e-05
7611,0.14737202
7541,0.50433695
2083,0.97789586
3025,0.8163441
18487,2.2597837e-05
4975,0.7118697
13222,2.267406e-05
17545,4.9429385e-05
9828,0.24479868
8651,0.45166987
6661,0.4027426
2930,0.5881413
16437,0.0005665003
844,0.9137129
5864,0.67783767
1764,0.8660037
11078,0.1982611
15629,0.18297909
16819,3.032866e-05
16852,0.00065389747
778,0.8960145
8932,0.7505871
12006,0.14626262
7012,0.43884748
12131,0.19220616
16459,0.0017082308
534,0.022970462
182,0.49899393
11803,0.020031959
3182,0.96207654
9121,0.8089459
14101,0.1545083
8221,0.8140178
18525,0.00014495745
5740,0.4733624
11955,0.7210255
9931,0.79356813
13337,0.01215464
9211,0.489829
14282,0.0001738164
15847,0.12195464
15666,1.192947e-05
15854,0.00015504919
5400,0.531357
8444,0.26856685
7322,0.6486194
947,0.36926976
19135,0.00042805885
13511,0.00030052924
6220,0.8453877
5201,0.103896946
335,0.99426126
5918,0.9060903
16499,4.0101648e-05
7478,0.5710614
16974,0.00043531298
5753,0.47276106
6925,0.61138463
1428,0.4432697
5285,0.11799006
14599,0.0018016195
13012,0.001309491
15438,0.9820588
15825,0.33636495
15032,9.644991e-05
15219,1.1145807e-05
3050,0.5475516
9860,0.013650928
6687,0.28890347
17199,0.23429981
11326,0.44970548
6293,0.96319115
13121,2.4432527e-05
3894,0.74958766
5469,0.6220492
9202,0.72806144
9434,0.79626644
73,0.9311904
6988,0.7188434
3588,0.4977242
8911,0.33775964
16448,1.6374051e-05
15625,0.00034798562
3032,0.610868
1729,0.9138181
10357,0.33643356
19038,2.71445e-05
824,0.4960353
4683,0.7980819
8082,0.96064186
1330,0.8933907
9704,0.13084607
16830,0.00021804926
4347,0.32754698
3416,0.7838653
1755,0.24808896
13364,4.920594e-05
14371,0.11779053
1196,0.41836807
10900,0.97977954
14123,2.5353313e-05
2200,0.45263922
57,0.79890305
8777,0.9243756
13445,3.079759e-05
17636,4.004551e-05
2095,0.73659736
17879,0.0015205757
17087,0.00025108815
5559,0.6393735
9492,0.5651644
339,0.35972777
11511,0.19365028
16299,5.7685527e-05
10837,0.31844518
5352,0.9012168
4905,0.4853038
11113,0.50701475
11676,0.6942204
16962,0.000107601365
3027,0.96439457
3242,0.002554697
12736,0.68616015
10557,0.6778895
18444,0.0010593762
1057,0.09377132
8295,0.9333821
6128,0.9143114
18649,4.0155377e-05
5395,0.4344007
13805,0.0003150606
19087,0.0067906235
1087,0.58170575
6827,0.6308177
4888,0.709374
13920,1.3219885e-05
9737,0.6116355
16328,1.0689717e-05
14397,5.5135624e-05
13831,1.9146108e-05
3587,0.30199558
12271,0.8516231
7425,0.34054482
18056,0.000102283666
12027,0.52644235
13590,8.0511e-05
8913,0.77594775
15693,8.5542786e-05
282,0.585451
9625,0.3523361
10796,0.7686108
10666,0.5837296
5501,0.41852713
9214,0.5282459
17957,0.0005672573
8971,0.4818343
7749,0.98473626
17570,2.0559855e-05
3908,0.7721894
8612,0.120776124
11591,0.8385106
9802,0.43720216
3518,0.97408843
8741,0.5851282
14319,2.2733235e-05
15095,6.134734e-05
5438,0.6740666
4461,0.8985452
2917,0.9794708
14633,3.5717847e-05
1841,0.42940602
16373,0.00013591653
7452,0.7819894
14893,0.001700762
17211,9.137045e-05
15753,3.359221e-05
12889,0.5249376
17,0.91272765
9698,0.60879445
1935,0.9743183
10681,0.32140544
18414,4.3359378e-05
11001,0.44920188
17451,0.00038914784
13414,0.0045456695
3660,0.5324851
10838,0.1964683
12089,0.89267224
16185,0.00013268036
2645,0.35977638
4971,0.5863445
18034,0.0042487667
11483,0.6689467
13476,7.461647e-05
1814,0.05471848
1273,0.7730733
17678,0.023840599
4591,0.64578223
10411,0.405646
6884,0.38853052
7137,0.16559039
2418,0.30400178
8289,0.801069
15366,0.0001557321
15702,0.17702942
17983,0.000106767264
6135,0.65344775
10140,0.94577754
2889,0.5377271
11235,0.6716839
1589,0.9691821
18322,0.046344925
5441,0.4361598
6794,0.9310579
9145,0.68434453
4476,0.7285841
15668,0.42823377
18071,3.0503452e-05
13843,0.00013985967
17218,0.07013412
363,0.62121713
4313,0.45764884
18133,2.0485093e-05
9599,0.30892712
7300,0.36187422
16330,4.8673486e-05
6489,0.7973228
7006,0.9464053
7135,0.44864854
18050,9.72406e-05
1209,0.56527734
7789,0.5930954
17504,0.017247302
4139,0.73286176
5128,0.84360564
222,0.33641484
15057,0.00019698996
6444,0.8042802
18494,5.1567757e-05
12223,0.92839605
4474,0.24478719
6110,0.16747159
2776,0.43136773
3421,0.25555018
4708,0.5338836
11146,0.6301566
12165,0.10885309
2586,0.744522
2455,0.9803115
15068,3.7387257e-05
13566,0.0003282214
10901,0.36578956
1946,0.21288288
14060,0.00023797221
18262,3.8846705e-05
10222,0.558799
15183,0.20911248
12848,0.3457326
12956,0.90747064
13810,0.000111155074
13026,1.9880956e-05
4908,0.29398704
15459,0.22423658
5676,0.0025958118
3559,0.74089485
16108,0.0002139779
9818,0.15005326
8759,0.14971495
5919,0.24947731
1013,0.80834234
11957,0.56967753
10,0.6870784
16309,5.4438566e-05
6457,0.6962691
3890,0.8474721
18349,9.62456e-06
2330,0.19311377
7470,0.1131701
14995,0.00014214475
13729,0.033372175
4385,0.43340623
5266,0.26922733
16082,0.003644295
2996,0.98788947
4678,0.8233258
7726,0.61082804
438,0.9527002
5107,0.7793036
10819,0.9891116
12640,0.9352134
1376,0.05770585
3964,0.6526989
1222,0.57591134
8210,0.75672174
8453,0.82848936
8853,0.89332706
2787,0.772022
18802,0.0046221013
3226,0.23034929
17627,0.0033276256
5929,0.40732646
17885,0.00023095946
12054,0.34816435
12459,0.18671563
818,0.74672675
6922,0.6043141
4170,0.020819984
14458,2.7216352e-05
10262,0.5798083
13538,0.31435376
3154,0.54295623
12847,0.5445035
4881,0.51981926
13576,0.0045764786
16160,4.339164e-05
17734,1.4077221e-05
1934,0.19269171
19106,0.005072102
5888,0.052931383
17167,0.0004317107
2980,0.113795064
3364,0.4000563
12789,0.49802107
16116,0.00094059703
7176,0.87406015
11246,0.51896447
18899,3.6845006e-05
14660,0.008956566
3981,0.9967769
4069,0.9724831
1343,0.62243676
9268,0.61274374
3716,0.46304834
10250,0.66167927
16515,3.410086e-05
1465,0.4192677
5551,0.8802285
8538,0.9473603
7523,0.109551534
17557,0.012161936
7191,0.29502428
3493,0.97066677
3083,0.792693
12881,0.60425234
11929,0.8417185
5344,0.80804884
11217,0.9967025
2197,0.54932034
3363,0.50229734
1969,0.12419023
6099,0.37411454
4410,0.56556743
9359,0.6011209
6580,0.87580514
14,0.7729828
17275,0.00033252596
12224,0.06839433
1897,0.6103445
16379,0.007577661
12971,0.8150422
3184,0.26069695
1618,0.31541932
13227,0.0017394852
7080,0.73958796
5077,0.29994678
16942,0.19801304
16014,3.0484374e-05
13359,0.078148045
15899,7.98146e-05
9044,0.6419619
11088,0.88128823
18528,0.0020797728
18471,7.744581e-05
3462,0.3394467
16248,0.00028434355
5047,0.5901621
10549,0.6197314
13692,0.0076598045
11605,0.61239415
7084,0.013958448
10538,0.07523934
18149,0.0013828349
414,0.716969
4022,0.5901028
4163,0.5257988
16382,0.24527207
4395,0.5356262
6188,0.0004155237
16081,0.20096645
6979,0.67845404
17719,0.5414391
13406,0.0072685597
9873,0.44521388
3677,0.8246638
18884,0.07994986
13978,4.287567e-05
17003,0.06585857
1334,0.75098515
16254,3.7687772e-05
14952,1.4891485e-05
10209,0.59868145
17215,6.586992e-05
11105,0.7170443
8298,0.13967112
18925,0.00078682724
11057,0.6936287
16370,4.0201205e-05
14314,0.064826556
3778,0.7304775
12742,0.5906943
2098,0.20723501
18024,5.091886e-05
13125,0.60017794
18427,2.1687116e-05
15585,0.00018020043
14744,2.0521873e-05
8699,0.13830556
6563,0.5034253
6500,0.48257306
3783,0.08830295
17934,0.00026497577
11547,0.48064154
8075,0.8147494
17313,5.1033294e-05
4611,0.6981662
11027,0.3641453
15596,0.0013872769
2309,0.9377813
8197,0.54567724
12652,0.27332714
17118,0.04712642
14141,0.00039274225
17528,0.0006213455
15257,7.708309e-05
17847,0.00054217956
8901,0.9972606
694,0.580282
7840,0.24609417
12586,0.9009511
17754,4.9778722e-05
13934,0.00041345248
5775,0.7714142
8633,0.8545574
13616,3.3203174e-05
12446,0.5646178
8226,0.8130804
924,0.7789081
17039,0.0013572623
7437,0.8108639
4233,0.51379085
15260,0.0015722045
15866,0.001471839
10587,0.4586572
13204,6.676559e-05
13857,0.00014093294
5595,0.9796856
17900,2.9559686e-05
14528,0.4278531
14342,0.00018855369
14396,2.8196566e-05
16070,0.0014412667
15694,1.3993967e-05
1922,0.33751798
18354,0.0013070817
7098,0.6207585
15058,2.2113962e-05
4,0.92825615
3185,0.57862276
4930,0.0055314624
11559,0.9108408
18718,0.0006759968
18548,3.0145875e-05
11465,0.5581811
16510,0.15409175
18461,8.02575e-05
1840,0.65559834
19189,4.9271584e-05
11552,0.44969288
5586,0.36338237
15910,3.6545633e-05
5757,0.86415994
2716,0.5452439
6137,0.4190693
16237,1.219106e-05
16020,0.0050184517
10473,0.93928903
9891,0.7538806
1073,0.6943745
7735,0.39077458
8214,0.6905711
5823,0.90658516
13828,0.0015670991
4197,0.96590906
12195,0.665893
2401,0.17360404
228,0.8680703
4334,0.7340563
17091,0.5983812
7460,0.33897498
14160,8.32576e-05
12404,0.8463727
17709,0.024491819
10855,0.70845264
3337,0.56595564
18273,2.3516193e-05
16576,0.00013850466
9808,0.88003695
938,0.9520417
14681,0.5273551
6938,0.7498976
5020,0.705089
9780,0.05995134
3988,0.13440631
6028,0.81009495
7860,0.9838484
12060,0.27534184
7429,0.5666069
15146,0.008427146
18825,0.034948505
5254,0.13108519
8944,0.7210596
10775,0.8429652
639,0.5611663
18379,0.00016012951
10070,0.99164456
11902,0.72397083
14234,8.296236e-06
6153,0.5930738
3412,0.528677
3876,0.8562152
15209,2.3288467e-05
5882,0.596055
943,0.35176063
8678,0.5929622
15893,7.918243e-05
8773,0.3679366
803,0.48636812
11597,0.69866425
1874,0.34718868
19065,0.0018124734
3003,0.93511456
13896,0.0001225018
2521,0.7613691
9176,0.23933338
5705,0.6220592
12383,0.91227007
18179,0.017114578
277,0.8046528
11161,0.2150675
10769,0.9853476
9181,0.4712751
15331,0.00020378633
5980,0.50406814
15976,4.1769097e-05
3109,0.79699093
18813,0.00012480227
11895,0.3762223
2982,0.4575906
8423,0.60867554
13386,0.004137605
8993,0.3818464
6092,0.5737407
4047,0.43866664
11120,0.4973345
7992,0.7825844
6682,0.92498106
18042,0.018500233
15622,0.000101392296
7982,0.77619886
4863,0.047857694
13965,0.0072205365
10376,0.47528008
3166,0.93096375
12204,0.7168247
1827,0.944594
6662,0.5447757
885,0.7947792
592,0.8270957
11163,0.15153694
13546,0.0119213555
13155,0.0021507556
5664,0.14878468
8553,0.65662336
1679,0.1605584
12082,0.9653187
11066,0.28814325
15802,3.4706463e-05
3790,0.12529315
11498,0.9860123
5808,0.27533773
3626,0.1704869
19000,1.332301e-05
7934,0.3555397
2361,0.7262893
15472,9.50262e-05
4048,0.32122406
11194,0.6356881
18730,3.0680683e-05
5243,0.3849921
3997,0.7976939
10740,0.60147583
11823,0.13769844
4030,0.40142456
10049,0.71521896
19026,8.9346184e-05
18758,0.005965246
4879,0.0717254
18812,2.2618104e-05
1337,0.5299225
6613,0.75115657
13968,1.3887873e-05
7447,0.19964422
4218,0.2899075
4227,0.25843176
7617,0.8344074
10284,0.5574535
4504,0.51024204
3599,0.5034473
9348,0.7649847
1859,0.4528023
10167,0.77656597
16208,0.33852476
14696,4.692647e-05
15323,0.0005653773
2248,0.1354952
6035,0.339017
8441,0.7412368
4606,0.8207735
13461,8.071994e-05
17718,7.320393e-05
3789,0.60575026
7106,0.8788708
15784,1.3810003e-05
8198,0.55809
16796,2.9246507e-05
13924,9.39726e-05
11014,0.8682635
9532,0.7419391
11742,0.99487174
6527,0.7882313
16418,9.158373e-05
12066,0.7178266
7685,0.740223
11372,0.9944746
6187,0.9401658
13597,0.013780374
16390,0.0037095854
10847,0.31975365
18971,4.5320656e-05
14885,1.815939e-05
1251,0.3433343
18238,0.35148838
14046,0.007055589
13380,0.00069328625
15123,0.006040252
4137,0.8606248
14761,2.9259005e-05
10155,0.2517972
18751,0.00016000877
1333,0.47028717
6061,0.7280076
4826,0.95403105
2920,0.12864177
8208,0.27794808
9864,0.032850016
2810,0.5156258
10754,0.6382879
877,0.833605
78,0.97266465
7266,0.99018705
11664,0.79833573
10080,0.19592465
13901,2.6154152e-05
16532,0.004546947
3523,0.7081427
14553,3.3095283e-05
6090,0.008490853
1865,0.2936273
6306,0.691407
1631,0.50446063
13983,2.0563464e-05
10328,0.16060093
9839,0.72432
16341,0.07351712
8332,0.6023439
6435,0.7968555
16013,0.63465863
1912,0.82339823
15324,0.0053407503
12293,0.74204206
12503,0.9696342
6369,0.34125778
8942,0.8661716
14426,0.00010040658
16490,3.1203283e-05
5206,0.7300581
18828,0.0011947983
4547,0.79352707
2833,0.41315156
9347,0.4849675
16811,4.9548034e-05
856,0.11334878
4923,0.5522115
2550,0.9189245
12810,0.35887724
10073,0.7246596
16921,8.794242e-05
16429,0.00975699
5080,0.61188984
12661,0.08535684
2563,0.50007343
13301,4.1704694e-05
4088,0.9961182
5974,0.8408475
12097,0.32598653
18632,0.00011118317
14678,3.528235e-05
16474,9.3512244e-05
15041,0.00010327264
12479,0.34660703
10225,0.23926112
4779,0.32002693
12393,0.5258844
18384,1.943947e-05
3483,0.0037828186
16614,0.0011646688
12594,0.62830377
898,0.5745303
17819,0.3130074
13700,0.027865537
9629,0.70920277
4087,0.38318133
3684,0.6249964
7359,0.5329092
10543,0.71313846
6970,0.6341793
10323,0.6314844
2612,0.67055404
10870,0.95139366
17491,0.00032716763
18895,0.0047076065
9947,0.30486542
1126,0.6591372
6339,0.70897675
1320,0.3917969
5342,0.680175
4084,0.9414527
14034,3.004903e-05
5962,0.93584704
16110,0.00320782
14096,0.0006334924
17873,0.00030876874
11447,0.7882842
2458,0.81400096
3720,0.8034239
12604,0.023086164
15361,0.00038846125
14108,2.3990267e-05
12548,0.79687124
18512,0.00021350979
13890,0.0011825981
13028,0.22005396
8043,0.97019494
13436,0.0007707282
7528,0.89913666
545,0.089303285
8728,0.0061754854
7332,0.22831681
5514,0.28183818
3229,0.59376997
9951,0.95219
1313,0.4023699
9886,0.82381934
14231,0.00013379827
511,0.23222664
1917,0.76288027
9694,0.47569492
13539,0.11691979
18021,1.6461134e-05
7493,0.36885065
5570,0.9392454
18856,1.7650988e-05
17306,2.0506457e-05
4483,0.45457298
11672,0.9030971
7752,0.46631414
9552,0.42823163
13958,2.4037787e-05
18191,7.067485e-05
2532,0.53492635
2463,0.16628541
6576,0.8311436
14865,0.00010126968
12975,0.00023894302
17051,5.1133746e-05
10271,0.32737666
5131,0.6800751
8798,0.30741358
1599,0.11003419
7561,0.11691398
17016,0.0004150692
16048,0.007864988
7509,0.0021520732
5572,0.7270343
19019,2.8809081e-05
18552,0.00015795714
10456,0.46211484
12237,0.72313756
12645,0.20507854
9298,0.74162817
9608,0.20780608
17044,0.00010735673
10441,0.50660014
18524,5.2219093e-05
14444,0.0015360885
18516,0.0010907141
6684,0.5669864
18037,7.037235e-05
18008,4.9829403e-05
12317,0.90724444
8500,0.9125894
18689,1.3186833e-05
5657,0.58690375
15132,0.16559978
4165,0.7937878
17507,0.0003810902
8921,0.7095236
2707,0.14936689
17156,4.4267686e-05
878,0.8692353
11510,0.9741107
3698,0.5753353
19210,0.0007490052
18025,4.3932174e-05
3668,0.4965069
8120,0.52074534
13788,0.00016340018
16435,7.296711e-05
13502,2.7168171e-05
1494,0.09979895
11667,0.8695531
18926,8.104326e-05
18455,5.1894436e-05
3902,0.79207265
4172,0.9016651
4702,0.6413788
9043,0.71663463
15439,7.441027e-05
3065,0.4465684
253,0.120478004
5581,0.5462988
8521,0.66741985
14783,0.0001646415
2151,0.001662606
256,0.15628293
5704,0.9347558
13246,0.004824661
18538,1.9736292e-05
9678,0.43184167
16413,0.2118597
14873,1.4344971e-05
9474,0.51303536
6829,0.78699046
7149,0.5655746
4589,0.17066155
18216,0.00015881736
17825,0.015174427
12162,0.6082311
8437,0.24415684
4358,0.35178733
13302,5.2865344e-05
16704,3.744074e-05
1104,0.8213822
3406,0.8089837
2751,0.99427176
12283,0.39978448
15490,0.00051072746
16304,0.0013865893
10465,0.26204777
17793,0.06027607
13673,2.1982441e-05
593,0.013078475
723,0.56344044
16828,0.0033635083
9032,0.9371671
11344,0.50730693
10858,0.74517214
7026,0.33411646
6430,0.9804463
15185,0.0013543674
17657,4.1922252e-05
2800,0.61234057
5089,0.80800503
16998,6.9827474e-05
19209,1.5836567e-05
1360,0.5069559
12602,0.72004604
5865,0.8564406
2628,0.8884011
2176,0.7151066
9046,0.35390878
5907,0.4245975
16833,9.8981276e-05
2955,0.80479246
6242,0.8905729
17659,0.00019776779
14176,1.5310856e-05
9281,0.011201847
15242,6.115033e-05
7930,0.59908026
5148,0.6922165
6175,0.64893144
10280,0.4575945
6601,0.71614033
18087,0.6547919
5097,0.20137309
11630,0.7098442
1484,0.79222494
7646,0.70953786
5062,0.62762976
13974,2.7024756e-05
9124,0.46404746
14593,5.7542955e-05
9848,0.78092486
18725,2.4747507e-05
5761,0.94267017
15896,0.0049051167
6433,0.97657347
582,0.6682978
2260,0.9217971
16267,0.00037034706
6116,0.40665928
15383,0.00017089608
9929,0.75876975
9185,0.8149936
11295,0.3745615
2374,0.1694431
5553,0.5194932
5549,0.9570077
6021,0.5165442
4771,0.68751997
18205,2.5782416e-05
18388,2.6916372e-05
12623,0.27205965
13188,8.6177315e-05
7597,0.6241732
11854,0.6887977
9051,0.5615161
3510,0.3718792
1771,0.1960648
17321,0.745656
10106,0.531741
14756,0.0024069475
12983,2.0268404e-05
13427,9.981708e-05
10422,0.20916238
11098,0.9502146
17439,0.00030436364
12072,0.80620134
